tn249, BTL_103, 212
tn249, time, 245
tn249, Fph_907, 182
tn250, TRN_107, 242
tn250, NH4_289, 214
tn250, O_65, 242
tn250, PAR_916, 242
tn250, ATTN_55, 242
tn250, Cla_2933, 190
tn250, NO2_284, 214
tn250, Cla_2930, 242
tn250, S_42, 242
tn250, Cla_2936, 67
tn250, Cla_2935, 190
tn250, S_41, 242
tn250, Cla_2938, 67
tn250, lon, 242
tn250, T_28, 242
tn250, time2, 242
tn250, Tr_904, 242
tn250, NO3_282, 214
tn250, ST_70, 242
tn250, PO4_286, 212
tn250, Chl_933, 214
tn250, SI_288, 214
tn250, PAR_905, 242
tn250, lat, 242
tn250, Cla_2937, 67
tn250, Fph_2907, 67
tn250, CTDOXY_4221, 242
tn250, Cla_2934, 190
tn250, Fph_2908, 67
tn250, OST_62, 242
tn250, dep, 242
tn250, rFv_971, 242
tn250, T2_35, 242
tn250, BTL_103, 214
tn250, time, 242
tn250, Fph_907, 67
tn263, TRN_107, 97
tn263, NH4_289, 83
tn263, O_65, 97
tn263, PAR_916, 97
tn263, ATTN_55, 97
tn263, NO2_284, 83
tn263, Cla_2930, 97
tn263, S_42, 97
tn263, S_41, 97
tn263, lon, 97
tn263, T_28, 97
tn263, time2, 97
tn263, Tr_904, 97
tn263, NO3_282, 83
tn263, ST_70, 97
tn263, PO4_286, 83
tn263, Chl_933, 90
tn263, SI_288, 83
tn263, PAR_905, 96
tn263, lat, 97
tn263, CTDOXY_4221, 92
tn263, OST_62, 97
tn263, dep, 97
tn263, rFv_971, 97
tn263, T2_35, 97
tn263, BTL_103, 90
tn263, time, 97
